date,state,Sum of accumulate_cases,total recovered,Sum of accumulate_deaths,Sum of deaths_new,Sum of cases_new,recovered_per_day
27-06-20,Kedah,97,82,1,0,0,0
28-06-20,Kedah,97,82,1,0,0,0
29-06-20,Kedah,97,82,1,0,0,0
30-06-20,Kedah,97,82,1,0,0,0
01-07-20,Kedah,97,82,1,0,0,0
02-07-20,Kedah,97,82,1,0,0,0
03-07-20,Kedah,97,82,1,0,0,0
04-07-20,Kedah,97,82,1,0,0,0
05-07-20,Kedah,97,82,1,0,0,0
06-07-20,Kedah,97,84,1,0,0,2
07-07-20,Kedah,97,84,1,0,0,0
08-07-20,Kedah,97,84,1,0,0,0
09-07-20,Kedah,98,84,1,0,1,0
10-07-20,Kedah,98,84,1,0,0,0
11-07-20,Kedah,98,84,1,0,0,0
12-07-20,Kedah,98,84,1,0,0,0
13-07-20,Kedah,99,84,1,0,1,0
14-07-20,Kedah,99,84,1,0,0,0
15-07-20,Kedah,99,84,1,0,0,0
16-07-20,Kedah,99,84,1,0,0,0
17-07-20,Kedah,99,84,1,0,0,0
18-07-20,Kedah,99,84,1,0,0,0
19-07-20,Kedah,99,84,1,0,0,0
20-07-20,Kedah,100,84,1,0,1,0
21-07-20,Kedah,100,84,1,0,0,0
22-07-20,Kedah,100,84,1,0,0,0
23-07-20,Kedah,100,84,1,0,0,0
24-07-20,Kedah,100,84,1,0,0,0
25-07-20,Kedah,100,84,1,0,0,0
26-07-20,Kedah,100,84,1,0,0,0
27-07-20,Kedah,100,86,1,0,0,2
28-07-20,Kedah,106,86,1,0,6,0
29-07-20,Kedah,106,86,1,0,0,0
30-07-20,Kedah,107,86,1,0,1,0
31-07-20,Kedah,109,86,1,0,2,0
01-08-20,Kedah,110,86,1,0,1,0
02-08-20,Kedah,121,86,1,0,11,0
03-08-20,Kedah,122,86,1,0,1,0
04-08-20,Kedah,122,86,1,0,0,0
05-08-20,Kedah,125,86,1,0,3,0
06-08-20,Kedah,131,86,1,0,6,0
07-08-20,Kedah,132,86,1,0,1,0
08-08-20,Kedah,132,86,1,0,0,0
09-08-20,Kedah,132,87,1,0,0,1
10-08-20,Kedah,132,87,1,0,0,0
11-08-20,Kedah,132,87,1,0,0,0
12-08-20,Kedah,134,87,1,0,2,0
13-08-20,Kedah,143,87,1,0,9,0
14-08-20,Kedah,155,87,1,0,12,0
15-08-20,Kedah,169,87,1,0,14,0
16-08-20,Kedah,174,101,1,0,5,14
17-08-20,Kedah,180,101,1,0,6,0
18-08-20,Kedah,183,105,1,0,3,4
19-08-20,Kedah,190,105,1,0,7,0
20-08-20,Kedah,190,105,1,0,0,0
21-08-20,Kedah,191,111,1,0,1,6
22-08-20,Kedah,198,111,1,0,7,0
23-08-20,Kedah,200,111,1,0,2,0
24-08-20,Kedah,200,111,1,0,0,0
25-08-20,Kedah,207,112,1,0,7,1
26-08-20,Kedah,212,118,1,0,5,6
27-08-20,Kedah,212,129,1,0,0,11
28-08-20,Kedah,213,140,1,0,1,11
29-08-20,Kedah,213,147,2,1,0,7
30-08-20,Kedah,214,155,3,1,1,8
31-08-20,Kedah,216,163,3,0,2,8
01-09-20,Kedah,218,170,3,0,2,7
02-09-20,Kedah,218,170,3,0,0,0
03-09-20,Kedah,222,173,3,0,4,3
04-09-20,Kedah,223,175,3,0,1,2
05-09-20,Kedah,224,175,3,0,1,0
06-09-20,Kedah,224,175,3,0,0,0
07-09-20,Kedah,228,178,3,0,4,3
08-09-20,Kedah,250,187,3,0,22,9
09-09-20,Kedah,266,187,3,0,16,0
10-09-20,Kedah,270,187,3,0,4,0
11-09-20,Kedah,284,188,3,0,14,1
12-09-20,Kedah,289,188,3,0,5,0
13-09-20,Kedah,303,191,3,0,14,3
14-09-20,Kedah,304,194,3,0,1,3
15-09-20,Kedah,304,194,3,0,0,0
16-09-20,Kedah,305,196,3,0,1,2
17-09-20,Kedah,312,199,3,0,7,3
18-09-20,Kedah,312,200,3,0,0,1
19-09-20,Kedah,321,201,4,1,9,1
20-09-20,Kedah,324,201,4,0,3,0
21-09-20,Kedah,325,224,4,0,1,23
22-09-20,Kedah,335,230,4,0,10,6
23-09-20,Kedah,340,242,5,1,5,12
24-09-20,Kedah,344,247,5,0,4,5
25-09-20,Kedah,352,255,5,0,8,8
26-09-20,Kedah,352,261,5,0,0,6
27-09-20,Kedah,352,264,5,0,0,3
28-09-20,Kedah,353,264,5,0,1,0
29-09-20,Kedah,354,274,5,0,1,10
30-09-20,Kedah,367,277,6,1,13,3
01-10-20,Kedah,465,280,6,0,98,3
02-10-20,Kedah,594,286,6,0,129,6
03-10-20,Kedah,696,294,6,0,102,8
04-10-20,Kedah,809,308,6,0,113,14
05-10-20,Kedah,1050,310,6,0,241,2
06-10-20,Kedah,1447,320,6,0,397,10
07-10-20,Kedah,1600,324,6,0,153,4
08-10-20,Kedah,1616,325,6,0,16,1
09-10-20,Kedah,1626,351,6,0,10,26
10-10-20,Kedah,1653,366,6,0,27,15
11-10-20,Kedah,1669,402,6,0,16,36
12-10-20,Kedah,1679,411,6,0,10,9
13-10-20,Kedah,1739,427,6,0,60,16
14-10-20,Kedah,1852,513,6,0,113,86
15-10-20,Kedah,1883,593,6,0,31,80
16-10-20,Kedah,1890,653,6,0,7,60
17-10-20,Kedah,1928,938,6,0,38,285
18-10-20,Kedah,1937,1070,6,0,9,132
19-10-20,Kedah,1940,1150,6,0,3,80
20-10-20,Kedah,1957,1271,6,0,17,121
21-10-20,Kedah,1964,1340,6,0,7,69
22-10-20,Kedah,1967,1416,7,1,3,76
23-10-20,Kedah,1968,1434,8,1,1,18
24-10-20,Kedah,2044,1467,8,0,76,33
25-10-20,Kedah,2045,1484,8,0,1,17
26-10-20,Kedah,2048,1649,8,0,3,165
27-10-20,Kedah,2052,1717,8,0,4,68
28-10-20,Kedah,2080,1787,8,0,28,70
29-10-20,Kedah,2117,1860,8,0,37,73
30-10-20,Kedah,2122,1876,8,0,5,16
31-10-20,Kedah,2124,1901,8,0,2,25
01-11-20,Kedah,2125,1921,8,0,1,20
02-11-20,Kedah,2128,2000,8,0,3,79
03-11-20,Kedah,2140,2014,8,0,12,14
04-11-20,Kedah,2165,2018,8,0,25,4
05-11-20,Kedah,2172,2038,8,0,7,20
06-11-20,Kedah,2191,2071,9,1,19,33
07-11-20,Kedah,2206,2090,9,0,15,19
08-11-20,Kedah,2209,2094,10,1,3,4
09-11-20,Kedah,2217,2112,10,0,8,18
10-11-20,Kedah,2220,2117,10,0,3,5
11-11-20,Kedah,2237,2123,10,0,17,6
12-11-20,Kedah,2240,2153,10,0,3,30
13-11-20,Kedah,2245,2179,10,0,5,26
14-11-20,Kedah,2255,2185,10,0,10,6
15-11-20,Kedah,2263,2203,10,0,8,18
16-11-20,Kedah,2273,2228,10,0,10,25
17-11-20,Kedah,2281,2237,10,0,8,9
18-11-20,Kedah,2292,2249,10,0,11,12
19-11-20,Kedah,2299,2255,10,0,7,6
20-11-20,Kedah,2318,2278,10,0,19,23
21-11-20,Kedah,2324,2283,10,0,6,5
22-11-20,Kedah,2340,2291,10,0,16,8
23-11-20,Kedah,2376,2312,10,0,36,21
24-11-20,Kedah,2390,2334,10,0,14,22
25-11-20,Kedah,2414,2356,10,0,24,22
26-11-20,Kedah,2438,2370,10,0,24,14
27-11-20,Kedah,2463,2402,10,0,25,32
28-11-20,Kedah,2480,2423,10,0,17,21
29-11-20,Kedah,2532,2444,10,0,52,21
30-11-20,Kedah,2563,2470,11,1,31,26
01-12-20,Kedah,2584,2505,11,0,21,35
02-12-20,Kedah,2610,2559,11,0,26,54
03-12-20,Kedah,2642,2591,11,0,32,32
04-12-20,Kedah,2666,2628,11,0,24,37
05-12-20,Kedah,2696,2665,11,0,30,37
06-12-20,Kedah,2713,2707,11,0,17,42
07-12-20,Kedah,2731,2741,11,0,18,34
08-12-20,Kedah,2741,2796,11,0,10,55
09-12-20,Kedah,2757,2839,11,0,16,43
10-12-20,Kedah,2771,2881,11,0,14,42
11-12-20,Kedah,2793,2932,11,0,22,51
12-12-20,Kedah,2809,2951,11,0,16,19
13-12-20,Kedah,2822,2976,11,0,13,25
14-12-20,Kedah,2827,2998,11,0,5,22
15-12-20,Kedah,2847,3021,11,0,20,23
16-12-20,Kedah,2856,3043,11,0,9,22
17-12-20,Kedah,2865,3051,11,0,9,8
18-12-20,Kedah,2869,3067,11,0,4,16
19-12-20,Kedah,2882,3083,11,0,13,16
20-12-20,Kedah,2888,3102,11,0,6,19
21-12-20,Kedah,2891,3120,11,0,3,18
22-12-20,Kedah,2896,3128,11,0,5,8
23-12-20,Kedah,2910,3142,11,0,14,14
24-12-20,Kedah,2914,3155,11,0,4,13
25-12-20,Kedah,2914,3165,11,0,0,10
26-12-20,Kedah,2930,3184,11,0,16,19
27-12-20,Kedah,2957,3190,11,0,27,6
28-12-20,Kedah,2969,3198,11,0,12,8
29-12-20,Kedah,2977,3217,11,0,8,19
30-12-20,Kedah,3000,3224,11,0,23,7
31-12-20,Kedah,3024,3253,12,1,24,29
01-01-21,Kedah,3044,3286,12,0,20,33
02-01-21,Kedah,3091,3310,12,0,47,24
03-01-21,Kedah,3144,3323,13,1,53,13
04-01-21,Kedah,3189,3366,13,0,45,43
05-01-21,Kedah,3236,3381,13,0,47,15
06-01-21,Kedah,3278,3421,13,0,42,40
07-01-21,Kedah,3308,3478,13,0,30,57
08-01-21,Kedah,3415,3528,13,0,107,50
09-01-21,Kedah,3480,3560,13,0,65,32
10-01-21,Kedah,3551,3617,13,0,71,57
11-01-21,Kedah,3591,3706,13,0,40,89
12-01-21,Kedah,3653,3769,13,0,62,63
13-01-21,Kedah,3750,3870,13,0,97,101
14-01-21,Kedah,3836,3946,13,0,86,76
15-01-21,Kedah,3978,4128,14,1,142,182
16-01-21,Kedah,4173,4220,14,0,195,92
17-01-21,Kedah,4269,4401,15,1,96,181
18-01-21,Kedah,4411,4477,15,0,142,76
19-01-21,Kedah,4525,4570,16,1,114,93
20-01-21,Kedah,4667,4651,16,0,142,81
21-01-21,Kedah,4823,4787,16,0,156,136
22-01-21,Kedah,4989,4873,16,0,166,86
23-01-21,Kedah,5094,4938,16,0,105,65
24-01-21,Kedah,5179,4986,16,0,85,48
25-01-21,Kedah,5253,5086,16,0,74,100
26-01-21,Kedah,5341,5149,16,0,88,63
27-01-21,Kedah,5417,5216,16,0,76,67
28-01-21,Kedah,5509,5302,17,1,92,86
29-01-21,Kedah,5634,5371,17,0,125,69
30-01-21,Kedah,5733,5423,17,0,99,52
31-01-21,Kedah,5786,5473,17,0,53,50
01-02-21,Kedah,5833,5573,17,0,47,100
02-02-21,Kedah,5892,5623,18,1,59,50
03-02-21,Kedah,6016,5676,18,0,124,53
04-02-21,Kedah,6067,5701,18,0,51,25
05-02-21,Kedah,6158,5768,18,0,91,67
06-02-21,Kedah,6222,5828,18,0,64,60
07-02-21,Kedah,6265,5915,19,1,43,87
08-02-21,Kedah,6302,5971,20,1,37,56
09-02-21,Kedah,6361,6019,20,0,59,48
10-02-21,Kedah,6409,6079,21,1,48,60
11-02-21,Kedah,6637,6134,21,0,228,55
12-02-21,Kedah,6825,6196,21,0,188,62
13-02-21,Kedah,6936,6255,21,0,111,59
14-02-21,Kedah,7028,6334,21,0,92,79
15-02-21,Kedah,7061,6385,21,0,33,51
16-02-21,Kedah,7099,6429,21,0,38,44
17-02-21,Kedah,7135,6517,22,1,36,88
18-02-21,Kedah,7317,6575,22,0,182,58
19-02-21,Kedah,7353,6779,22,0,36,204
20-02-21,Kedah,7454,6835,22,0,101,56
21-02-21,Kedah,7469,6871,22,0,15,36
22-02-21,Kedah,7495,6937,22,0,26,66
23-02-21,Kedah,7510,7002,22,0,15,65
24-02-21,Kedah,7527,7041,22,0,17,39
25-02-21,Kedah,7556,7077,22,0,29,36
26-02-21,Kedah,7581,7102,22,0,25,25
27-02-21,Kedah,7598,7134,22,0,17,32
28-02-21,Kedah,7611,7184,22,0,13,50
01-03-21,Kedah,7627,7216,22,0,16,32
02-03-21,Kedah,7638,7238,22,0,11,22
03-03-21,Kedah,7678,7261,22,0,40,23
04-03-21,Kedah,7690,7270,22,0,12,9
05-03-21,Kedah,7699,7278,23,1,9,8
06-03-21,Kedah,7710,7293,23,0,11,15
07-03-21,Kedah,7725,7302,23,0,15,9
08-03-21,Kedah,7734,7312,23,0,9,10
09-03-21,Kedah,7759,7325,23,0,25,13
10-03-21,Kedah,7779,7339,23,0,20,14
11-03-21,Kedah,7797,7347,23,0,18,8
12-03-21,Kedah,7820,7357,23,0,23,10
13-03-21,Kedah,7833,7366,23,0,13,9
14-03-21,Kedah,7866,7373,23,0,33,7
15-03-21,Kedah,7893,7388,23,0,27,15
16-03-21,Kedah,7925,7400,23,0,32,12
17-03-21,Kedah,7951,7409,23,0,26,9
18-03-21,Kedah,7989,7421,23,0,38,12
19-03-21,Kedah,8014,7433,23,0,25,12
20-03-21,Kedah,8060,7442,24,1,46,9
21-03-21,Kedah,8090,7455,24,0,30,13
22-03-21,Kedah,8117,7467,24,0,27,12
23-03-21,Kedah,8168,7493,24,0,51,26
24-03-21,Kedah,8217,7508,24,0,49,15
25-03-21,Kedah,8261,7523,24,0,44,15
26-03-21,Kedah,8288,7554,24,0,27,31
27-03-21,Kedah,8321,7569,24,0,33,15
28-03-21,Kedah,8344,7584,25,1,23,15
29-03-21,Kedah,8357,7616,25,0,13,32
30-03-21,Kedah,8398,7647,25,0,41,31
31-03-21,Kedah,8435,7666,25,0,37,19
01-04-21,Kedah,8467,7702,25,0,32,36
02-04-21,Kedah,8488,7732,25,0,21,30
03-04-21,Kedah,8508,7756,25,0,20,24
04-04-21,Kedah,8540,7776,25,0,32,20
05-04-21,Kedah,8574,7791,25,0,34,15
06-04-21,Kedah,8601,7819,25,0,27,28
07-04-21,Kedah,8636,7838,25,0,35,19
08-04-21,Kedah,8667,7868,25,0,31,30
09-04-21,Kedah,8707,7882,25,0,40,14
10-04-21,Kedah,8766,7899,25,0,59,17
11-04-21,Kedah,8806,7917,25,0,40,18
12-04-21,Kedah,8853,7934,25,0,47,17
13-04-21,Kedah,8892,7957,25,0,39,23
14-04-21,Kedah,8945,7986,25,0,53,29
15-04-21,Kedah,8971,7999,25,0,26,13
16-04-21,Kedah,9006,8027,25,0,35,28
17-04-21,Kedah,9051,8042,25,0,45,15
18-04-21,Kedah,9081,8054,25,0,30,12
19-04-21,Kedah,9129,8085,25,0,48,31
20-04-21,Kedah,9173,8104,25,0,44,19
21-04-21,Kedah,9228,8119,25,0,55,15
22-04-21,Kedah,9319,8156,25,0,91,37
23-04-21,Kedah,9363,8173,25,0,44,17
24-04-21,Kedah,9397,8206,25,0,34,33
25-04-21,Kedah,9473,8238,25,0,76,32
26-04-21,Kedah,9512,8259,25,0,39,21
27-04-21,Kedah,9563,8278,25,0,51,19
28-04-21,Kedah,9683,8301,25,0,120,23
29-04-21,Kedah,9788,8368,25,0,105,67
30-04-21,Kedah,9924,8408,25,0,136,40
01-05-21,Kedah,10035,8441,25,0,111,33
02-05-21,Kedah,10136,8499,25,0,101,58
03-05-21,Kedah,10239,8555,26,1,103,56
04-05-21,Kedah,10394,8616,27,1,155,61
05-05-21,Kedah,10518,8692,27,0,124,76
06-05-21,Kedah,10630,8787,28,1,112,95
07-05-21,Kedah,10839,8852,29,1,209,65
08-05-21,Kedah,11022,8936,31,2,183,84
09-05-21,Kedah,11198,9015,31,0,176,79
10-05-21,Kedah,11422,9111,32,1,224,96
11-05-21,Kedah,11596,9208,33,1,174,97
12-05-21,Kedah,11822,9280,35,2,226,72
13-05-21,Kedah,12015,9369,35,0,193,89
14-05-21,Kedah,12243,9630,38,3,228,261
15-05-21,Kedah,12482,9707,41,3,239,77
16-05-21,Kedah,12845,9759,46,5,363,52
17-05-21,Kedah,13081,9824,49,3,236,65
18-05-21,Kedah,13325,9895,50,1,244,71
19-05-21,Kedah,13770,9968,52,2,445,73
20-05-21,Kedah,14187,10035,55,3,417,67
21-05-21,Kedah,14621,10102,59,4,434,67
22-05-21,Kedah,14922,10177,63,4,301,75
23-05-21,Kedah,15344,10246,67,4,422,69
24-05-21,Kedah,15692,10325,71,4,348,79
25-05-21,Kedah,16028,10417,77,6,336,92
26-05-21,Kedah,16570,10527,85,8,542,110
27-05-21,Kedah,17011,10627,87,2,441,100
28-05-21,Kedah,17555,10719,92,5,544,92
29-05-21,Kedah,18023,10844,100,8,468,125
30-05-21,Kedah,18445,10939,113,13,422,95
31-05-21,Kedah,18909,11058,119,6,464,119
01-06-21,Kedah,19145,11174,122,3,236,116
02-06-21,Kedah,19428,11300,132,10,283,126
03-06-21,Kedah,19801,11407,136,4,373,107
04-06-21,Kedah,20064,11512,140,4,263,105
05-06-21,Kedah,20327,11573,145,5,263,61
06-06-21,Kedah,20452,11697,151,6,125,124
07-06-21,Kedah,20646,11787,156,5,194,90
08-06-21,Kedah,20794,11903,160,4,148,116
09-06-21,Kedah,20929,12028,165,5,135,125
10-06-21,Kedah,21238,12132,169,4,309,104
11-06-21,Kedah,21399,12242,170,1,161,110
12-06-21,Kedah,21570,12329,172,2,171,87
13-06-21,Kedah,21871,12393,178,6,301,64
14-06-21,Kedah,22070,12460,178,0,199,67
15-06-21,Kedah,22322,12526,181,3,252,66
16-06-21,Kedah,22550,12601,187,6,228,75
17-06-21,Kedah,22747,12667,189,2,197,66
18-06-21,Kedah,22906,12747,190,1,159,80
19-06-21,Kedah,23110,12790,191,1,204,43
20-06-21,Kedah,23280,12854,192,1,170,64
21-06-21,Kedah,23462,12971,195,3,182,117
22-06-21,Kedah,23604,13101,195,0,142,130
23-06-21,Kedah,23793,13187,196,1,189,86
24-06-21,Kedah,24064,13279,202,6,271,92
25-06-21,Kedah,24250,13351,205,3,186,72
26-06-21,Kedah,24436,13412,206,1,186,61
27-06-21,Kedah,24565,13451,207,1,129,39
28-06-21,Kedah,24759,13527,209,2,194,76
29-06-21,Kedah,25043,13595,216,7,284,68
30-06-21,Kedah,25269,13672,218,2,226,77
01-07-21,Kedah,25519,13759,218,0,250,87
02-07-21,Kedah,25776,13845,219,1,257,86
03-07-21,Kedah,25921,13927,224,5,145,82
04-07-21,Kedah,26253,14011,227,3,332,84
05-07-21,Kedah,26526,14062,231,4,273,51
06-07-21,Kedah,26863,14123,233,2,337,61
07-07-21,Kedah,27061,14207,234,1,198,84
08-07-21,Kedah,27421,14322,234,0,360,115
09-07-21,Kedah,27838,14417,235,1,417,95
10-07-21,Kedah,28202,14526,240,5,364,109
11-07-21,Kedah,28584,14624,241,1,382,98
12-07-21,Kedah,28999,14686,244,3,415,62
13-07-21,Kedah,29496,14818,251,7,497,132
14-07-21,Kedah,30000,14912,256,5,504,94
15-07-21,Kedah,30695,15030,260,4,695,118
16-07-21,Kedah,31153,15149,264,4,458,119
17-07-21,Kedah,31854,15248,271,7,701,99
18-07-21,Kedah,32550,15359,279,8,696,111
19-07-21,Kedah,33255,15454,293,14,705,95
20-07-21,Kedah,33956,15563,301,8,701,109
21-07-21,Kedah,34756,15653,313,12,800,90
22-07-21,Kedah,35457,15745,317,4,701,92
23-07-21,Kedah,36394,15857,323,6,937,112
24-07-21,Kedah,37261,15941,340,17,867,84
25-07-21,Kedah,38477,16052,344,4,1216,111
26-07-21,Kedah,39637,16189,363,19,1160,137
27-07-21,Kedah,40637,16341,378,15,1000,152
28-07-21,Kedah,41749,16460,388,10,1112,119
29-07-21,Kedah,42961,16569,405,17,1212,109
30-07-21,Kedah,44242,16676,417,12,1281,107
16-03-20,Kelantan,18,0,0,0,18,0
17-03-20,Kelantan,25,0,0,0,7,0
18-03-20,Kelantan,30,0,0,0,5,0
19-03-20,Kelantan,44,0,0,0,14,0
20-03-20,Kelantan,51,0,0,0,7,0
21-03-20,Kelantan,61,0,1,1,10,0
22-03-20,Kelantan,63,0,1,0,2,0
23-03-20,Kelantan,71,0,1,0,8,0
24-03-20,Kelantan,78,0,1,0,7,0
25-03-20,Kelantan,84,0,1,0,6,0
26-03-20,Kelantan,94,0,2,1,10,0
27-03-20,Kelantan,98,5,2,0,4,5
28-03-20,Kelantan,108,8,2,0,10,3
29-03-20,Kelantan,123,14,2,0,15,6
30-03-20,Kelantan,127,21,2,0,4,7
31-03-20,Kelantan,131,39,2,0,4,18
01-04-20,Kelantan,134,51,2,0,3,12
02-04-20,Kelantan,137,63,2,0,3,12
03-04-20,Kelantan,137,83,2,0,0,20
04-04-20,Kelantan,139,98,3,1,2,15
05-04-20,Kelantan,141,109,3,0,2,11
06-04-20,Kelantan,142,127,3,0,1,18
07-04-20,Kelantan,147,134,3,0,5,7
08-04-20,Kelantan,147,149,3,0,0,15
09-04-20,Kelantan,148,155,3,0,1,6
10-04-20,Kelantan,149,166,3,0,1,11
11-04-20,Kelantan,151,175,3,0,2,9
12-04-20,Kelantan,152,178,3,0,1,3
13-04-20,Kelantan,154,181,3,0,2,3
14-04-20,Kelantan,154,182,3,0,0,1
15-04-20,Kelantan,154,188,3,0,0,6
16-04-20,Kelantan,155,190,3,0,1,2
17-04-20,Kelantan,155,197,3,0,0,7
18-04-20,Kelantan,155,197,3,0,0,0
19-04-20,Kelantan,155,197,3,0,0,0
20-04-20,Kelantan,155,198,3,0,0,1
21-04-20,Kelantan,155,199,3,0,0,1
22-04-20,Kelantan,155,199,3,0,0,0
23-04-20,Kelantan,155,200,3,0,0,1
24-04-20,Kelantan,155,201,3,0,0,1
25-04-20,Kelantan,155,201,3,0,0,0
26-04-20,Kelantan,155,201,3,0,0,0
27-04-20,Kelantan,155,205,3,0,0,4
28-04-20,Kelantan,155,207,3,0,0,2
29-04-20,Kelantan,155,207,3,0,0,0
30-04-20,Kelantan,155,207,3,0,0,0
01-05-20,Kelantan,155,207,3,0,0,0
02-05-20,Kelantan,155,207,3,0,0,0
03-05-20,Kelantan,155,207,3,0,0,0
04-05-20,Kelantan,155,207,3,0,0,0
05-05-20,Kelantan,155,207,3,0,0,0
06-05-20,Kelantan,155,208,3,0,0,1
07-05-20,Kelantan,155,208,3,0,0,0
08-05-20,Kelantan,155,208,3,0,0,0
09-05-20,Kelantan,155,208,3,0,0,0
10-05-20,Kelantan,155,208,3,0,0,0
11-05-20,Kelantan,155,208,3,0,0,0
12-05-20,Kelantan,155,208,3,0,0,0
13-05-20,Kelantan,155,208,3,0,0,0
14-05-20,Kelantan,155,208,3,0,0,0
15-05-20,Kelantan,155,208,3,0,0,0
16-05-20,Kelantan,155,208,3,0,0,0
17-05-20,Kelantan,155,208,3,0,0,0
18-05-20,Kelantan,155,208,3,0,0,0
19-05-20,Kelantan,155,208,3,0,0,0
20-05-20,Kelantan,156,208,3,0,1,0
21-05-20,Kelantan,156,208,3,0,0,0
22-05-20,Kelantan,156,208,3,0,0,0
23-05-20,Kelantan,156,208,3,0,0,0
24-05-20,Kelantan,156,208,3,0,0,0
25-05-20,Kelantan,156,208,3,0,0,0
26-05-20,Kelantan,156,208,3,0,0,0
27-05-20,Kelantan,156,208,3,0,0,0
28-05-20,Kelantan,156,208,3,0,0,0
29-05-20,Kelantan,156,208,3,0,0,0
30-05-20,Kelantan,156,208,3,0,0,0
31-05-20,Kelantan,156,208,3,0,0,0
01-06-20,Kelantan,156,208,3,0,0,0
02-06-20,Kelantan,156,208,3,0,0,0
03-06-20,Kelantan,156,209,3,0,0,1
04-06-20,Kelantan,156,209,3,0,0,0
05-06-20,Kelantan,156,209,3,0,0,0
06-06-20,Kelantan,156,209,3,0,0,0
07-06-20,Kelantan,156,209,3,0,0,0
08-06-20,Kelantan,156,209,3,0,0,0
09-06-20,Kelantan,156,209,3,0,0,0
10-06-20,Kelantan,156,209,3,0,0,0
11-06-20,Kelantan,156,209,3,0,0,0
12-06-20,Kelantan,156,209,3,0,0,0
13-06-20,Kelantan,156,209,3,0,0,0
14-06-20,Kelantan,156,209,3,0,0,0
15-06-20,Kelantan,156,209,3,0,0,0
16-06-20,Kelantan,156,209,3,0,0,0
17-06-20,Kelantan,156,209,3,0,0,0
18-06-20,Kelantan,156,209,3,0,0,0
19-06-20,Kelantan,156,209,3,0,0,0
20-06-20,Kelantan,156,209,3,0,0,0
21-06-20,Kelantan,156,209,3,0,0,0
22-06-20,Kelantan,156,209,3,0,0,0
23-06-20,Kelantan,156,209,3,0,0,0
24-06-20,Kelantan,156,211,3,0,0,2
25-06-20,Kelantan,157,214,3,0,1,3
26-06-20,Kelantan,157,214,3,0,0,0
27-06-20,Kelantan,157,214,3,0,0,0
28-06-20,Kelantan,157,214,3,0,0,0
29-06-20,Kelantan,157,214,3,0,0,0
30-06-20,Kelantan,157,214,3,0,0,0
01-07-20,Kelantan,157,215,3,0,0,1
02-07-20,Kelantan,157,215,3,0,0,0
03-07-20,Kelantan,157,215,3,0,0,0
04-07-20,Kelantan,157,215,3,0,0,0
05-07-20,Kelantan,157,215,3,0,0,0
06-07-20,Kelantan,157,215,3,0,0,0
07-07-20,Kelantan,157,215,3,0,0,0
08-07-20,Kelantan,157,215,3,0,0,0
09-07-20,Kelantan,157,215,3,0,0,0
10-07-20,Kelantan,157,215,3,0,0,0
11-07-20,Kelantan,157,215,3,0,0,0
12-07-20,Kelantan,157,215,3,0,0,0
13-07-20,Kelantan,157,215,3,0,0,0
14-07-20,Kelantan,157,215,3,0,0,0
15-07-20,Kelantan,157,215,3,0,0,0
16-07-20,Kelantan,157,215,3,0,0,0
17-07-20,Kelantan,157,215,3,0,0,0
18-07-20,Kelantan,158,215,3,0,1,0
19-07-20,Kelantan,158,215,3,0,0,0
20-07-20,Kelantan,158,215,3,0,0,0
21-07-20,Kelantan,158,215,3,0,0,0
22-07-20,Kelantan,158,215,3,0,0,0
23-07-20,Kelantan,159,215,3,0,1,0
24-07-20,Kelantan,159,215,3,0,0,0
25-07-20,Kelantan,159,216,3,0,0,1
26-07-20,Kelantan,160,216,3,0,1,0
27-07-20,Kelantan,160,216,3,0,0,0
28-07-20,Kelantan,160,217,3,0,0,1
29-07-20,Kelantan,160,217,3,0,0,0
30-07-20,Kelantan,160,217,3,0,0,0
31-07-20,Kelantan,160,218,3,0,0,1
01-08-20,Kelantan,160,218,3,0,0,0
02-08-20,Kelantan,160,218,3,0,0,0
03-08-20,Kelantan,160,218,3,0,0,0
04-08-20,Kelantan,160,218,3,0,0,0
05-08-20,Kelantan,160,218,3,0,0,0
06-08-20,Kelantan,160,218,3,0,0,0
07-08-20,Kelantan,160,218,3,0,0,0
08-08-20,Kelantan,160,218,3,0,0,0
09-08-20,Kelantan,160,218,3,0,0,0
10-08-20,Kelantan,160,218,3,0,0,0
11-08-20,Kelantan,160,218,3,0,0,0
12-08-20,Kelantan,160,218,3,0,0,0
13-08-20,Kelantan,160,218,3,0,0,0
14-08-20,Kelantan,160,218,3,0,0,0
15-08-20,Kelantan,160,218,3,0,0,0
16-08-20,Kelantan,160,218,3,0,0,0
17-08-20,Kelantan,160,218,3,0,0,0
18-08-20,Kelantan,160,218,3,0,0,0
19-08-20,Kelantan,160,218,3,0,0,0
20-08-20,Kelantan,160,218,3,0,0,0
21-08-20,Kelantan,160,218,3,0,0,0
22-08-20,Kelantan,160,218,3,0,0,0
23-08-20,Kelantan,160,218,3,0,0,0
24-08-20,Kelantan,160,218,3,0,0,0
25-08-20,Kelantan,160,218,3,0,0,0
26-08-20,Kelantan,160,218,3,0,0,0
27-08-20,Kelantan,160,218,3,0,0,0
28-08-20,Kelantan,160,218,3,0,0,0
29-08-20,Kelantan,160,218,3,0,0,0
30-08-20,Kelantan,160,218,3,0,0,0
31-08-20,Kelantan,160,218,3,0,0,0
01-09-20,Kelantan,160,218,3,0,0,0
02-09-20,Kelantan,160,218,3,0,0,0
03-09-20,Kelantan,160,218,3,0,0,0
04-09-20,Kelantan,160,218,3,0,0,0
